"Intersections","Degree","Observed.Overlap","Expected.Overlap","FE","P.value","Elements"
"R:A_vs_B.DN & R_vs_S:M.UP & R_vs_S:A.UP",3,128,156.669658921646,0.817005672196016,0.994393295651841,"ADAP2, AKNA, AKR1C3, ALOX5, ALOX5AP, ANKRD22, ANKRD44, AP4B1, APOL4, APOL6, BTN3A2, C16orf54, C1RL, CAMKMT, CASP10, CD28, CD59, CD84, CD8A, CDK5R1, CIITA, CLIC5, CPM, CYB561A3, DAP, DEPTOR, DOCK8, DOLPP1, DPP9, EIF4E2, EMB, EPHA1-AS1, ESCO2, FAM20A, FAM65B, FBP1, FBXO48, FGD5, FGR, FLT3LG, FMNL1, FTL, FYB, GATC, GLYATL2, GVINP1, GZMA, HBA2, HBB, HEXA, HHEX, HLA-DMA, HLA-DOA, HLA-DOB, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQB1, HLA-DRB1, HLA-E, HMHA1, HOPX, IFFO1, IGLL5, IGSF6, IKZF3, IL18BP, IL1R1, IL32, INPP5A, JAK2, KMT2E-AS1, LOC100129034, LOC150381, LRP10, LTF, MBD6, MEGF8, MEI1, MS4A6A, MS4A7, MTERF, MXD3, MYBPC1, NCEH1, NCKAP1L, NFATC1, NLRC3, NLRC5, OAZ1, P4HB, PDE4B, PDRG1, PIP4K2A, PKIG, PLEKHS1, POP4, POU2F2, PPT1, PRF1, PRKACB, PRKX, PROM1, PTGDR, PTK2B, PYCRL, RCSD1, RUNX3, SEPT6, SH2D3C, SH3BP2, SIT1, SLC29A3, SLFN5, SNX11, SPAG7, ST6GALNAC4, TBC1D10C, THG1L, TIGIT, TLR4, TNFRSF1B, TOX, VAMP3, VWA5A, WWOX, ZNF252P, ZNF585A"
"R:A_vs_B.DN & R_vs_S:M.UP & R_vs_S:A.DN",3,76,9.60650097673082,7.91130924611257,6.03549228210923e-44,"ACOT7, ADAMTS4, ARNTL2, BATF2, BCL2A1, C11orf24, C16orf91, C3AR1, C5AR1, CCR7, CDC25A, CDCA2, CDCP1, CDT1, CENPE, CENPW, CHI3L1, CLCN5, CLEC5A, CXCL11, CXCL13, CXCR2P1, CYTIP, DUSP23, FAM111B, FAM64A, FAM83D, FBXO41, FCRL5, GNA15, HMGA1, HORMAD1, HSD11B2, HYLS1, IFIT3, JAK3, KBTBD8, KLHL36, KLRG1, LILRB1, LOC100506606, LYZ, M6PR, MEX3A, MFSD12, MIR4435-1HG, MMP9, MX2, NOL4, NUP210, OAS3, OLR1, PCCB, PCDHB10, POU2AF1, PPP1R14B, PROSER2, PYHIN1, RAB6B, RMI1, RRM2, RTN4R, S100A9, SECTM1, SELL, SLC16A10, SLC7A5, SSX2IP, ST8SIA6-AS1, STIP1, TCTEX1D2, TPX2, TXLNB, VNN2, ZIC1, ZNF695"
"R:A_vs_B.DN & R_vs_S:M.DN",2,169,131.543601694915,1.28474511737907,0.000370444477552853,"ACAT2, ACPP, ACSL6, AK6, AKT1S1, ANG, ANKRD65, AP1M2, AQP3, AURKB, BIK, BLM, BPIFB1, BRF2, BTLA, BUB1, BUB1B, C11orf82, C11orf84, C15orf48, C1orf106, C3orf67, C7orf13, CALB2, CBFA2T3, CCDC101, CCDC134, CCL19, CCNB1, CCNB2, CDCA3, CDCA4, CDK5, CENPQ, CEP19, CHAF1A, CHKB-AS1, CNFN, CREB3, CSE1L, DCPS, DDX28, DLGAP1-AS2, DLGAP5, DNAJC28, DTL, DUS3L, EBI3, EMC3-AS1, EMC9, EXO1, F2RL1, FAM198A, FAM19A5, FANCD2, FBXO6, FDPS, FLVCR1-AS1, FRK, FUT3, FXYD6, GALNT14, GEMIN6, GFM1, GINS2, GPR153, GPRC5A, GPRC5B, HCG27, HDHD1, HILPDA, HOXC13, HPS3, HR, HSD3B7, ICAM3, IFT57, IPP, IQGAP3, KDELC1, KIAA0101, KIF4A, KLHL15, KMO, LBX2-AS1, LIAS, LINC01132, LIPG, LOC101928988, LOC101929225, LRG1, LRRC47, LYRM4, MARC2, MCAT, MCM2, MCM4, MDC1, MND1, MOSPD1, MPHOSPH9, MTFR2, MUC5B, NCAPG, NCAPG2, NCK1-AS1, NDC80, NEIL3, NEK2, NUF2, ORC1, OXGR1, PART1, PCDH8, PCDHB2, PCTP, PIGW, PPIB, PSEN2, PSRC1, PTPLB, PTPRZ1, RAB37, RAMP1, RASGRF1, RDM1, RECQL5, RNF113A, RPUSD1, RUVBL1, S100A14, SAP30, SDHA, SEPT3, SERPINA1, SERPINB8, SKAP1, SLC48A1, SMIM20, SPR, SRRD, SSBP3-AS1, SUSD2, TBRG4, TCF19, TCN1, TEX264, THNSL1, TMEM182, TMEM63A, TMEM97, TMSB15A, TOP2A, TSFM, UBE2C, UBE2T, UGCG, VNN1, ZBED8, ZIC5, ZNF121, ZNF134, ZNF142, ZNF282, ZNF367, ZNF681, ZNF775, ZNF799, ZPLD1"
"R:A_vs_B.DN & R_vs_S:M.DN & R_vs_S:B.UP",3,62,19.6646536771043,3.152865085653,6.24483411351354e-15,"ACSL6, AKT1S1, ANKRD65, AQP3, BPIFB1, BTLA, C11orf82, C15orf48, C3orf67, C7orf13, CALB2, CCDC101, CCL19, DLGAP1-AS2, DTL, EBI3, EMC9, FAM198A, FAM19A5, FBXO6, FLVCR1-AS1, FRK, FUT3, FXYD6, GPRC5B, HCG27, HOXC13, HSD3B7, ICAM3, LIAS, LINC01132, LIPG, LOC101928988, LOC101929225, LRG1, LRRC47, MARC2, MPHOSPH9, MTFR2, OXGR1, PART1, PCDH8, PCTP, PTPRZ1, RAB37, RAMP1, RDM1, RPUSD1, SEPT3, SKAP1, SLC48A1, SMIM20, SRRD, SSBP3-AS1, SUSD2, TMEM182, VNN1, ZBED8, ZIC5, ZNF121, ZNF775, ZPLD1"
"R:A_vs_B.DN & R_vs_S:M.DN & R_vs_S:B.DN",3,1,3.24957287237863,0.307732751125541,0.96177843770347,"MCAT"
"R:A_vs_B.DN & R_vs_S:M.DN & R_vs_S:A.UP",3,13,47.9966929743608,0.270851994051849,0.9999999997382,"ANKRD65, AQP3, CCDC101, CREB3, GPRC5B, HCG27, IPP, LIAS, MARC2, PTPRZ1, SKAP1, SLC48A1, ZBED8"
"R:A_vs_B.DN & R_vs_S:M.DN & R_vs_S:A.DN",3,56,2.94300939385234,19.0281417779293,2.02226658319344e-52,"AP1M2, AURKB, BLM, BRF2, BUB1, BUB1B, C11orf82, C11orf84, C15orf48, CALB2, CCL19, CCNB1, CCNB2, CDCA3, CDCA4, DLGAP5, DTL, EXO1, FAM198A, FAM19A5, FUT3, GALNT14, GINS2, GPR153, HDHD1, HILPDA, HOXC13, HSD3B7, KIAA0101, KIF4A, KMO, MCM2, MND1, MTFR2, NDC80, NEK2, NUF2, ORC1, OXGR1, PCDHB2, PIGW, PSEN2, PSRC1, PTPLB, RASGRF1, S100A14, SAP30, TCF19, THNSL1, TMSB15A, TOP2A, TSFM, UBE2C, UBE2T, VNN1, ZNF799"
"R:A_vs_B.DN & R_vs_S:M.DN & R_vs_S:M.UP",3,0,27.2730018259839,0,1,""
"R:A_vs_B.DN & S:M_vs_B.DN",2,62,77.3114830508475,0.801950726507508,0.975305654502827,"ACAT2, ADCK3, ALOX15B, ANKRD65, ARL9, C6orf226, CCDC138, CDT1, CECR5, CS, CXADR, DERL3, DHRS4, DHTKD1, FAM111B, FAM3D, FBXL19-AS1, FBXO48, FCGBP, FKBP4, FMNL1, FOXC1, FOXM1, GFRA1, GINS2, GRAMD1A, HBA2, HBB, HIST1H1D, HMG20B, IGLL5, LCT, LTF, MRPL35, MYBPC1, NR1H3, NUSAP1, OIP5, PBK, PCDHB2, PDE4B, POLQ, PPP1R1B, PRKCH, PROSER2, RAB38, RAD51-AS1, RILPL2, RIMKLA, RRM2, RTN4R, SBF1, SGOL1, SH3BP1, SH3BP2, SHMT1, SLC34A2, TMEM241, ZDHHC2, ZNF134, ZNF689, ZNF813"
"R:A_vs_B.DN & S:M_vs_B.DN & R_vs_S:B.UP",3,16,11.5574115340419,1.38439303237343,0.123009803946975,"ALOX15B, ANKRD65, C6orf226, DERL3, FCGBP, FMNL1, HBA2, HBB, IGLL5, LTF, MYBPC1, NR1H3, PDE4B, PPP1R1B, PRKCH, ZNF813"
"R:A_vs_B.DN & S:M_vs_B.DN & R_vs_S:B.DN",3,0,1.90985570417983,0,1,""
"R:A_vs_B.DN & S:M_vs_B.DN & R_vs_S:A.UP",3,17,28.208863582663,0.602647460440345,0.99199096691479,"ANKRD65, FBXO48, FCGBP, FMNL1, GFRA1, HBA2, HBB, IGLL5, LTF, MYBPC1, PDE4B, PPP1R1B, PRKCH, RAD51-AS1, SH3BP2, SLC34A2, ZNF689"
"R:A_vs_B.DN & S:M_vs_B.DN & R_vs_S:A.DN",3,12,1.72968063774777,6.9376969008714,2.58646140364372e-07,"CDT1, DHTKD1, FAM111B, GINS2, NUSAP1, OIP5, PBK, PCDHB2, PROSER2, RRM2, RTN4R, SGOL1"
"R:A_vs_B.DN & S:M_vs_B.DN & R_vs_S:M.UP",3,30,16.0290290918558,1.87160431415292,0.000977012423659551,"ARL9, C6orf226, CDT1, CECR5, DERL3, FAM111B, FAM3D, FBXO48, FKBP4, FMNL1, FOXC1, FOXM1, HBA2, HBB, HMG20B, IGLL5, LTF, MYBPC1, NR1H3, PDE4B, PROSER2, RILPL2, RIMKLA, RRM2, RTN4R, SBF1, SH3BP1, SH3BP2, SHMT1, ZNF813"
"R:A_vs_B.DN & S:M_vs_B.DN & R_vs_S:M.DN",3,5,4.91058953784832,1.01820768391708,0.544561852598744,"ACAT2, ANKRD65, GINS2, PCDHB2, ZNF134"
"R:A_vs_B.DN & S:M_vs_B.UP",2,72,37.1200423728814,1.93965295827897,3.63248778518639e-08,"ACSL6, ADAMDEC1, ADCY2, AKT1S1, ALOX5AP, ANP32A-IT1, APLP1, ARHGAP28, ARL11, B4GALT7, BCL2L12, CASP10, E2F8, ELOVL6, F2R, FAM118B, FAM198A, FLT3LG, FRK, HELB, HENMT1, HOPX, HOXC13, HSD17B6, ICAM3, IDO1, IFI44L, IPO13, IRAK2, LGI2, LIN54, LIPG, LOC730101, LRRC25, LYZ, MARCO, MFSD5, MIAT, NCKAP1L, P2RX7, PLA2G7, PMAIP1, PPP1R14C, PTK2B, PYCR1, PYCRL, RAMP1, RASSF4, RHBDL2, RTP4, SAMSN1, SLA, SLAMF8, SLC15A3, SLC27A4, SLC2A6, SMIM3, SMPDL3B, ST20, ST3GAL4, SUSD2, TIMM8A, TMC6, TMEM104, TMEM154, TNFSF14, TROAP, UBD, UCHL1, ZBED6CL, ZNF586, ZNF695"
"R:A_vs_B.DN & S:M_vs_B.UP & R_vs_S:B.UP",3,63,5.54913175811548,11.353127434371,8.84029409231069e-46,"ACSL6, ADAMDEC1, AKT1S1, ALOX5AP, ANP32A-IT1, APLP1, ARHGAP28, ARL11, B4GALT7, CASP10, E2F8, ELOVL6, F2R, FAM118B, FAM198A, FLT3LG, FRK, HELB, HOPX, HOXC13, HSD17B6, ICAM3, IDO1, IFI44L, IPO13, LGI2, LIN54, LIPG, LOC730101, LRRC25, LYZ, MARCO, MFSD5, MIAT, NCKAP1L, P2RX7, PLA2G7, PPP1R14C, PTK2B, PYCR1, PYCRL, RAMP1, RASSF4, RHBDL2, RTP4, SAMSN1, SLA, SLAMF8, SLC15A3, SLC27A4, SLC2A6, SMIM3, SMPDL3B, ST20, ST3GAL4, SUSD2, TMC6, TMEM104, TMEM154, UBD, UCHL1, ZBED6CL, ZNF586"
"R:A_vs_B.DN & S:M_vs_B.UP & R_vs_S:B.DN",3,0,0.916990877262281,0,1,""
"R:A_vs_B.DN & S:M_vs_B.UP & R_vs_S:A.UP",3,8,13.5440968166475,0.590663231982137,0.96225483888342,"ALOX5AP, CASP10, FLT3LG, HOPX, LOC730101, NCKAP1L, PTK2B, PYCRL"
"R:A_vs_B.DN & S:M_vs_B.UP & R_vs_S:A.DN",3,14,0.830482303935651,16.8576740692175,2.68778058808359e-13,"ADAMDEC1, BCL2L12, E2F8, FAM118B, FAM198A, HOXC13, LYZ, RHBDL2, RTP4, SLAMF8, TIMM8A, TROAP, UCHL1, ZNF695"
"R:A_vs_B.DN & S:M_vs_B.UP & R_vs_S:M.UP",3,25,7.69611725976731,3.24839125446951,3.81183277368232e-07,"ADCY2, ALOX5AP, ANP32A-IT1, ARL11, CASP10, FLT3LG, HENMT1, HOPX, IDO1, IFI44L, LIN54, LYZ, MIAT, NCKAP1L, P2RX7, PTK2B, PYCR1, PYCRL, RASSF4, SLA, SLC27A4, ST3GAL4, TMC6, TMEM104, ZNF695"
"R:A_vs_B.DN & S:M_vs_B.UP & R_vs_S:M.DN",3,9,2.35775184393852,3.81719561502532,0.000712365865669309,"ACSL6, AKT1S1, FAM198A, FRK, HOXC13, ICAM3, LIPG, RAMP1, SUSD2"
"R:A_vs_B.DN & S:M_vs_B.UP & S:M_vs_B.DN",3,0,1.38571005637748,0,1,""
"R:A_vs_B.DN & S:A_vs_B.DN",2,564,480.980974576271,1.17260355359558,4.81494131707046e-06,"ACAP1, ACBD7, ADA, ADCK2, ADCK3, ADCY7, ADORA1, AK2, AKNA, ALOX5, ALS2CR11, ALYREF, AMBRA1, AP4B1, ARHGAP28, ARMCX6, ASB16-AS1, ASPM, ATG4A, ATG5, ATP10A, ATP5C1, ATP5EP2, ATP5J2, ATP5L2, ATP6V1A, ATP8B5P, B4GALT2, BBOX1, BCL3, BEND3, BIN1, BIRC5, BLNK, BLOC1S2, BOLA1, BPNT1, BRCA2, BUB1B, C10orf25, C12orf49, C12orf5, C17orf80, C17orf89, C19orf10, C1orf122, C1orf174, C1orf186, C1orf53, C1QB, C1QC, C21orf119, C21orf91, C4orf48, C5AR1, CALB2, CALR, CAPG, CAPN10-AS1, CASC5, CBFA2T3, CBX2, CCDC138, CCDC25, CCNE1, CD163, CD180, CD59, CD79A, CD97, CDC20, CDC25A, CDCA3, CDCA5, CDCA7, CDCA8, CDK5R1, CDKN3, CENPL, CENPN, CENPQ, CEP19, CFL1, CHAF1B, CHCHD3, CHST2, CHTF8, CIITA, CIT, CKAP2L, CLDN7, CLEC4A, CLEC7A, CLIC1, CLPX, CMC2, COG8, COPA, COPG1, COX6A1, CPM, CPNE5, CRCP, CRKL, CRTC2, CRYBB2P1, CSF2RB, CSK, CSTF2T, CTSS, CTSV, CYB561, CYB561A3, CYFIP2, CYP27A1, CYTH1, DAP, DDX28, DEDD, DEF6, DENND1B, DENND1C, DEPTOR, DERL2, DGKA, DIRC2, DNAJC28, DNAJC9, DNMT3B, DOK3, DPP9, DSCC1, DTX3L, DUSP11, DYRK2, E2F1, E2F3, EBI3, EFHD2, EHBP1L1, EHF, EIF3J, ELOVL1, EMB, EMR2, ESCO2, ESPL1, EXOC3L4, FABP7, FADS2, FAHD1, FAM110A, FAM132A, FAM133A, FAM210A, FAM3D, FAM65B, FAM72B, FAM83D, FANCD2, FBXL20, FBXO16, FBXO41, FCGR3B, FGFRL1, FMN1, FMNL2, FNBP1, FUT2, FZD5, FZR1, GALNT18, GAS2L3, GATC, GEMIN6, GFM1, GFRA1, GID4, GINS4, GJB2, GLRX, GLRX2, GLRX3, GMDS, GMIP, GNAZ, GPD2, GPR34, GPR65, GPRC5A, GRAMD1A, GRN, GRPEL1, GSDMC, GTDC1, GTF2E1, GZF1, H2AFX, HAGH, HAUS2, HBA2, HBB, HCLS1, HCP5, HDGF, HELB, HEXA, HLA-C, HMG20B, HMGN4, HMMR, HN1L, HORMAD1, HPSE, HSPB1, HSPBP1, HSPE1, HYLS1, ICAM1, IDE, IDH1, IFI27, IFIH1, IGSF9, IL10RB-AS1, IL1R2, IL32, ILDR1, IPO8, IPP, IQGAP3, IQSEC3, IRAK1, IRAK2, ISG20L2, ITGAX, ITGB2, ITGB2-AS1, JAK2, JTB, KCNJ15, KCNK6, KCTD21, KHDRBS3, KIAA0101, KIAA2013, KIF18B, KIF2C, KIF4A, KIFC1, KLC2, KLHDC4, KMT2E-AS1, KPNA2, KRTCAP2, LAD1, LGALS9, LHX4-AS1, LILRB4, LIMK1, LINC00839, LMNB1, LMO4, LOC100287015, LOC100288748, LOC100335030, LOC150381, LOC648987, LOC728554, LOC90784, LOXL1, LPIN2, LRP8, LSM5, LTF, MAD2L1BP, MAPKAPK5-AS1, MB21D1, MBD6, MCAT, MCM3, MCM5, MCM8, METTL12, METTL13, METTL21A, MEX3A, MFI2, MFI2-AS1, MGAT4B, MIAT, MICALL1, MIEN1, MINA, MLEC, MMP11, MOB3C, MOCS3, MPC2, MPLKIP, MRPL48, MRPS5, MRS2P2, MSN, MTHFD1L, MTHFD2, MUC5B, MVK, MVP, MYBL2, MYBPC1, MYCL, NAT8L, NCAPG, NCAPG2, NCDN, NCEH1, NCK1-AS1, NCKAP1L, NDC80, NDUFA1, NDUFAF1, NDUFAF5, NDUFB5, NEIL3, NEK2, NEK6, NEK8, NEU1, NFYC, NGEF, NKRF, NLRC5, NME1, NMRK1, NMT1, NOD1, NOL4, NPC2, NPY1R, NR4A3, NRM, NSUN4, NUDT5, NUF2, NUP210, NUSAP1, OAZ1, OIP5, ORC1, ORMDL3, OSBPL11, OSMR, P2RY10, P4HB, PAQR4, PAQR8, PARPBP, PART1, PARVB, PAX5, PBX3, PCDHB10, PDE4B, PDHX, PDRG1, PERM1, PET117, PFDN6, PFN1, PGM2L1, PHTF1, PIF1, PIGM, PIGO, PIK3R3, PKIG, PLEKHJ1, PLEKHM1, PMAIP1, POU2F2, POU3F1, PPP1R7, PPT1, PRADC1, PRDM8, PRIM1, PRIM2, PRKX, PROM1, PSMA1, PSMB5, PSMB8, PSMD1, PSMD11, PSRC1, PTBP1, PTK2B, PTPMT1, PWWP2B, PXMP2, PYCR2, QPCT, QTRTD1, RAB38, RAB6B, RABIF, RACGAP1, RAD51AP2, RANBP6, RASSF4, RBL1, RECQL5, RER1, RFX5, RGS10, RHBDD3, RHOBTB2, RMI1, RNASEH2B, RNF220, RPL23AP7, RTN4R, RUNX1-IT1, RUNX3, RUVBL1, S100B, SCAMP5, SCCPDH, SCRN1, SEC11C, SEC24A, SEMA4A, SEMA4D, SFN, SFT2D1, SFT2D2, SFT2D3, SH3BP1, SH3BP2, SH3BP5L, SIGLEC10, SIRT2, SIRT7, SKA3, SLC19A1, SLC25A15, SLC25A17, SLC25A3, SLC25A39, SLC25A42, SLC25A44, SLC25A5, SLC25A51, SLC31A2, SLC35B1, SLC35C1, SLC35F2, SLC35F6, SLC37A1, SLC38A10, SLC39A3, SLC39A7, SLC46A3, SLC52A3, SLC7A5, SLC7A8, SMAP2, SMC1A, SMG8, SMIM12, SMIM3, SMO, SNF8, SNX10, SNX11, SNX22, SPAG7, SPI1, SRP68, SSH2, SSSCA1, ST14, ST3GAL2, ST6GALNAC4, STAG3L4, STAT2, STK11IP, STYXL1, SYK, SYNRG, SYT11, SYTL3, TAB1, TAGLN2, TBC1D2, TBC1D22A, TBC1D25, TBXAS1, TCF19, TCTEX1D2, TET3, TEX264, TFAP4, TIMM23, TLCD2, TLR4, TMEM104, TMEM127, TMEM158, TMEM229A, TMEM39A, TMEM70, TMEM8A, TMSB15A, TNFRSF17, TNFSF14, TNFSF15, TNIP3, TOP2A, TOR2A, TOR3A, TP53, TRAPPC12, TRIM11, TTC7A, TTYH3, TULP4, TXLNB, TXNDC17, UBE2H, UBE2O, UCHL1, UHMK1, UNC93B1, URB2, URM1, USP21, VNN1, VNN2, VPS33A, VPS52, WARS, WDR76, WSB2, WWOX, XDH, XRCC1, YIPF1, ZBED6CL, ZBED8, ZBTB22, ZBTB24, ZIC1, ZMPSTE24, ZNF101, ZNF142, ZNF280B, ZNF367, ZNF717, ZNRD1, ZNRF1, ZNRF2, ZSCAN29"
"R:A_vs_B.DN & S:A_vs_B.DN & R_vs_S:B.UP",3,177,71.9025795891985,2.46166411568619,7.3030078221867e-28,"ACBD7, ADCY7, ADORA1, AKNA, ALOX5, ALS2CR11, AMBRA1, AP4B1, ARHGAP28, ASB16-AS1, BBOX1, BIN1, BIRC5, BLNK, BLOC1S2, BRCA2, C10orf25, C1orf53, C1QB, C1QC, CALB2, CD163, CD59, CD79A, CD97, CDCA5, CDCA7, CDK5R1, CHAF1B, CHST2, CHTF8, CIITA, CLEC4A, CLEC7A, COG8, CPM, CRCP, CSF2RB, CTSS, CYFIP2, CYP27A1, CYTH1, DAP, DEPTOR, DOK3, DPP9, EBI3, EMB, EMR2, EXOC3L4, FABP7, FAM132A, FAM133A, FAM65B, FBXL20, FBXO16, FMN1, FNBP1, FUT2, FZD5, GLRX, GNAZ, GPR34, GPR65, HBA2, HBB, HCLS1, HELB, HORMAD1, HPSE, HYLS1, IL10RB-AS1, IL32, ILDR1, ITGAX, ITGB2, ITGB2-AS1, JAK2, KHDRBS3, KLHDC4, KMT2E-AS1, LGALS9, LILRB4, LMO4, LOC90784, LTF, MBD6, MCM8, METTL12, MIAT, MIEN1, MMP11, MOCS3, MPC2, MRPL48, MRS2P2, MYBPC1, MYCL, NCDN, NCEH1, NCKAP1L, NDUFAF5, NFYC, NLRC5, NMRK1, NOL4, NPC2, NPY1R, OSBPL11, OSMR, P2RY10, PAQR4, PAQR8, PART1, PARVB, PAX5, PBX3, PDE4B, PET117, PGM2L1, PIGO, PKIG, PLEKHJ1, POU2F2, POU3F1, PPT1, PRDM8, PRIM2, PRKX, PROM1, PTK2B, QPCT, RAD51AP2, RANBP6, RASSF4, RUNX3, S100B, SFT2D2, SFT2D3, SIGLEC10, SLC25A15, SLC25A17, SLC25A42, SLC25A44, SLC31A2, SLC35F6, SLC46A3, SMAP2, SMIM3, SNX10, SNX11, SNX22, SPI1, SYK, SYNRG, SYT11, TBC1D25, TBXAS1, TLR4, TMEM104, TMEM229A, TMEM39A, TNFRSF17, TTC7A, TXLNB, UCHL1, URM1, VNN1, VNN2, WARS, WWOX, ZBED6CL, ZBED8, ZBTB22, ZIC1, ZNF101, ZNF717"
"R:A_vs_B.DN & S:A_vs_B.DN & R_vs_S:B.DN",3,4,11.8818605160155,0.336647614623014,0.997718065423599,"ESPL1, FCGR3B, KIF2C, MCAT"
"R:A_vs_B.DN & S:A_vs_B.DN & R_vs_S:A.UP",3,115,175.496914071028,0.655282177517129,0.999999898966419,"AKNA, ALOX5, ALS2CR11, AMBRA1, AP4B1, ASB16-AS1, ATG4A, BIN1, BLOC1S2, C17orf80, C1orf174, CCDC25, CD59, CDK5R1, CIITA, CLEC4A, CPM, CRCP, CRKL, CRYBB2P1, CYB561A3, CYFIP2, CYP27A1, DAP, DEPTOR, DPP9, EHF, EMB, ESCO2, FAM65B, FBXL20, FMNL2, FNBP1, GATC, GFRA1, GPR34, HBA2, HBB, HCP5, HEXA, HN1L, IL32, ILDR1, IPP, JAK2, KHDRBS3, KMT2E-AS1, LOC150381, LPIN2, LTF, MBD6, MCM8, MIEN1, MRS2P2, MVP, MYBPC1, NCDN, NCEH1, NCKAP1L, NFYC, NLRC5, NMRK1, NOD1, NPC2, OAZ1, ORMDL3, OSBPL11, OSMR, P4HB, PAQR8, PDE4B, PDRG1, PET117, PFN1, PIGO, PKIG, PLEKHM1, POU2F2, PPP1R7, PPT1, PRKX, PROM1, PSMB8, PTK2B, QPCT, RHOBTB2, RUNX3, SH3BP2, SIRT2, SLC25A15, SLC25A17, SLC25A42, SLC46A3, SLC7A8, SMAP2, SMC1A, SNX11, SNX22, SPAG7, SSH2, ST6GALNAC4, STAT2, STK11IP, SYNRG, TLCD2, TLR4, TP53, TULP4, WWOX, XDH, XRCC1, YIPF1, ZBED8, ZMPSTE24, ZNF101"
"R:A_vs_B.DN & S:A_vs_B.DN & R_vs_S:A.DN",3,70,10.7609302786556,6.50501380339262,3.77276768684361e-35,"ASPM, ATP5J2, B4GALT2, BIRC5, BUB1B, C1orf53, C5AR1, CALB2, CBX2, CDC20, CDC25A, CDCA3, CDCA5, CDCA7, CDCA8, CDKN3, CHCHD3, CKAP2L, CTSV, FADS2, FAM83D, FBXO41, GJB2, GSDMC, GTF2E1, HMMR, HORMAD1, HYLS1, IGSF9, KIAA0101, KIF18B, KIF2C, KIF4A, LINC00839, LMNB1, LRP8, MEX3A, MYBL2, NDC80, NEK2, NOL4, NR4A3, NUDT5, NUF2, NUP210, NUSAP1, OIP5, ORC1, PCDHB10, PFDN6, PIF1, PSRC1, RAB6B, RABIF, RBL1, RMI1, RTN4R, SLC19A1, SLC35F2, SLC7A5, SNX10, TCF19, TCTEX1D2, TMSB15A, TOP2A, TXLNB, UCHL1, VNN1, VNN2, ZIC1"
"R:A_vs_B.DN & S:A_vs_B.DN & R_vs_S:M.UP",3,183,99.7220300254955,1.83510102986485,2.66185834866422e-15,"ACAP1, ACBD7, ADCY7, AK2, AKNA, ALOX5, AP4B1, ARMCX6, ATP10A, ATP5L2, ATP6V1A, ATP8B5P, BCL3, C12orf49, C17orf89, C1orf122, C1orf186, C1QB, C1QC, C21orf91, C5AR1, CASC5, CD59, CD79A, CD97, CDC25A, CDK5R1, CHST2, CHTF8, CIITA, CLEC7A, CPM, CPNE5, CSF2RB, CSK, CYB561A3, CYTH1, DAP, DEF6, DENND1C, DEPTOR, DERL2, DOK3, DPP9, DTX3L, DYRK2, EHBP1L1, EMB, EMR2, ESCO2, ESPL1, FAM3D, FAM65B, FAM83D, FBXO41, GATC, GMDS, GPR65, GTDC1, HBA2, HBB, HDGF, HEXA, HLA-C, HMG20B, HORMAD1, HYLS1, IDE, IFIH1, IL1R2, IL32, IRAK1, ITGAX, ITGB2, ITGB2-AS1, JAK2, KCNK6, KMT2E-AS1, LILRB4, LIMK1, LMO4, LOC150381, LOC90784, LOXL1, LTF, MBD6, METTL12, METTL21A, MEX3A, MIAT, MICALL1, MMP11, MTHFD1L, MYBPC1, NAT8L, NCEH1, NCKAP1L, NDUFAF1, NLRC5, NOL4, NUP210, OAZ1, P2RY10, P4HB, PAQR4, PBX3, PCDHB10, PDE4B, PDRG1, PIK3R3, PKIG, POU2F2, POU3F1, PPT1, PRDM8, PRKX, PROM1, PTBP1, PTK2B, PTPMT1, PWWP2B, PYCR2, RAB6B, RANBP6, RASSF4, RFX5, RMI1, RNF220, RTN4R, RUNX1-IT1, RUNX3, SCAMP5, SFN, SFT2D2, SH3BP1, SH3BP2, SH3BP5L, SIGLEC10, SKA3, SLC25A39, SLC25A44, SLC35B1, SLC35F6, SLC7A5, SNX11, SPAG7, SPI1, SSSCA1, ST14, ST3GAL2, ST6GALNAC4, SYT11, SYTL3, TAB1, TBC1D25, TBXAS1, TCTEX1D2, TET3, TLR4, TMEM104, TMEM158, TMEM39A, TMEM8A, TNFRSF17, TNFSF15, TOR3A, TRIM11, TTC7A, TTYH3, TXLNB, UBE2O, UNC93B1, URB2, URM1, VNN2, WARS, WDR76, WWOX, ZBTB22, ZIC1, ZNF280B, ZNF717, ZNRF1"
"R:A_vs_B.DN & S:A_vs_B.DN & R_vs_S:M.DN",3,39,30.5504441055013,1.27657718707196,0.0751455763448896,"BUB1B, CALB2, CBFA2T3, CDCA3, CENPQ, CEP19, DDX28, DNAJC28, EBI3, FANCD2, GEMIN6, GFM1, GPRC5A, IPP, IQGAP3, KIAA0101, KIF4A, MCAT, MUC5B, NCAPG, NCAPG2, NCK1-AS1, NDC80, NEIL3, NEK2, NUF2, ORC1, PART1, PSRC1, RECQL5, RUVBL1, TCF19, TEX264, TMSB15A, TOP2A, VNN1, ZBED8, ZNF142, ZNF367"
